,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0
3933,30000.0,2,2,2,24,0
3934,50000.0,2,1,2,26,1
3935,150000.0,2,1,1,45,0
3936,30000.0,1,2,2,30,0
3937,50000.0,1,3,2,38,0
3938,300000.0,2,1,2,39,-1
3939,80000.0,2,3,0,34,0
3940,50000.0,2,1,2,27,0
3941,110000.0,2,2,1,41,0
3942,110000.0,2,1,2,32,1
3943,390000.0,2,1,1,34,-1
3944,200000.0,1,3,2,46,-1
3945,30000.0,1,1,1,38,8
3946,230000.0,1,1,2,30,0
3947,210000.0,2,1,1,44,-2
3948,30000.0,2,2,1,54,-1
3949,130000.0,2,3,1,41,0
3950,130000.0,1,3,2,37,1
3951,480000.0,2,1,2,27,-1
3952,160000.0,2,1,1,37,-1
3953,10000.0,1,1,2,27,0
3954,360000.0,2,2,2,33,-1
3955,260000.0,2,2,1,28,0
3956,330000.0,2,2,1,45,0
3957,30000.0,2,2,1,47,1
3958,80000.0,1,2,1,31,2
3959,120000.0,2,2,1,29,-1
3960,170000.0,1,2,2,30,0
3961,140000.0,2,1,2,31,1
3962,80000.0,2,2,2,37,-2
3963,200000.0,1,3,1,44,0
3964,80000.0,2,2,2,26,-1
3965,230000.0,1,2,1,36,0
3966,260000.0,2,1,1,40,-2
3967,50000.0,2,2,2,28,-1
3968,340000.0,1,2,1,35,1
3969,50000.0,1,1,2,39,0
3970,200000.0,2,3,2,45,1
3971,280000.0,2,2,2,36,0
3972,170000.0,1,2,2,35,0
3973,100000.0,2,2,1,38,2
3974,360000.0,2,1,1,48,1
3975,30000.0,2,1,2,23,0
3976,150000.0,2,2,2,26,1
3977,50000.0,1,2,2,29,-2
3978,40000.0,2,1,2,35,0
3979,30000.0,1,3,2,58,-1
3980,140000.0,2,1,1,35,0
3981,150000.0,1,2,2,30,-1
3982,150000.0,2,2,2,37,0
3983,360000.0,2,1,2,47,1
3984,170000.0,1,2,2,43,0
3985,50000.0,1,1,2,26,0
3986,260000.0,2,1,1,43,-1
3987,350000.0,2,3,1,32,-1
3988,210000.0,2,2,1,41,-1
3989,50000.0,2,2,1,39,3
3990,170000.0,1,2,1,46,0
3991,50000.0,2,2,2,24,0
3992,50000.0,2,2,1,32,0
3993,280000.0,2,2,2,33,-1
3994,430000.0,1,2,2,42,0
3995,340000.0,2,1,2,30,-1
3996,310000.0,2,1,2,32,-2
3997,120000.0,1,1,1,41,-1
3998,200000.0,1,2,2,27,-1
3999,500000.0,2,2,2,41,-1
4000,270000.0,1,3,1,53,0
4001,190000.0,1,1,2,26,0
4002,340000.0,2,3,1,37,-1
4003,390000.0,2,3,2,30,0
4004,90000.0,2,1,2,31,0
4005,200000.0,2,2,1,27,0
4006,230000.0,2,1,1,43,-2
4007,100000.0,2,3,1,39,-2
4008,30000.0,2,1,2,24,2
4009,50000.0,1,2,1,50,0
4010,200000.0,2,1,1,44,1
4011,50000.0,2,2,1,39,0
4012,130000.0,1,2,2,31,0
4013,260000.0,1,2,1,46,0
4014,80000.0,2,1,1,28,-1
4015,20000.0,1,2,2,30,1
4016,160000.0,2,2,1,27,0
4017,70000.0,2,3,2,24,0
4018,70000.0,1,1,2,26,0
4019,400000.0,1,1,2,38,-1
4020,30000.0,1,1,2,26,1
4021,240000.0,2,1,2,35,0
4022,40000.0,2,2,1,43,0
4023,510000.0,2,3,1,61,0
4024,20000.0,2,2,2,23,1
4025,80000.0,1,2,2,26,0
4026,10000.0,2,1,1,37,0
4027,50000.0,2,3,1,61,0
4028,200000.0,1,2,1,31,1
4029,140000.0,1,3,1,59,0
4030,60000.0,1,2,2,28,0
4031,100000.0,1,1,2,27,0
4032,30000.0,2,2,1,34,2
4033,500000.0,1,2,1,42,0
4034,420000.0,2,2,2,31,0
4035,130000.0,2,2,1,36,2
4036,360000.0,2,1,1,56,0
4037,150000.0,2,1,2,36,-1
4038,360000.0,1,1,2,33,-1
4039,230000.0,2,2,2,29,0
4040,180000.0,2,1,1,31,-1
4041,160000.0,2,1,1,34,1
4042,250000.0,2,2,1,43,-1
4043,170000.0,1,3,1,40,-2
4044,100000.0,2,2,1,28,0
4045,200000.0,2,1,1,37,-1
4046,60000.0,2,2,1,53,0
4047,300000.0,1,1,1,44,0
4048,290000.0,1,2,2,29,-1
4049,30000.0,2,2,2,23,2
4050,340000.0,1,2,1,35,0
4051,90000.0,1,2,2,31,0
4052,140000.0,2,1,2,28,1
4053,150000.0,1,1,2,31,0
4054,70000.0,1,3,1,47,0
4055,750000.0,2,1,1,41,0
4056,200000.0,2,2,2,26,0
4057,230000.0,2,2,1,39,2
4058,180000.0,2,3,1,43,-1
4059,210000.0,2,2,1,40,-1
4060,170000.0,1,2,2,31,0
4061,30000.0,2,2,2,26,0
4062,30000.0,1,1,2,24,0
4063,90000.0,2,2,1,33,0
4064,50000.0,2,2,1,30,2
4065,240000.0,2,1,2,28,1
4066,280000.0,2,1,1,63,-2
4067,410000.0,2,3,2,31,-2
4068,30000.0,2,2,1,42,2
4069,260000.0,1,1,1,40,-1
4070,30000.0,2,2,1,51,0
4071,10000.0,1,2,1,23,1
4072,290000.0,1,1,1,41,1
4073,150000.0,2,1,2,37,-1
4074,30000.0,1,2,1,24,0
4075,360000.0,2,1,2,44,0
4076,240000.0,2,2,1,47,1
4077,60000.0,1,1,2,28,1
4078,50000.0,2,2,2,31,0
4079,50000.0,2,1,2,42,-1
4080,50000.0,1,2,2,29,0
4081,10000.0,1,2,2,24,1
4082,110000.0,2,3,1,48,1
4083,220000.0,2,1,2,29,1
4084,400000.0,2,3,1,44,0
4085,90000.0,2,2,2,26,0
4086,150000.0,2,3,1,48,2
4087,80000.0,2,2,2,26,0
4088,50000.0,1,3,2,23,0
4089,50000.0,1,2,2,33,0
4090,20000.0,1,2,1,38,2
4091,50000.0,1,2,2,29,-1
4092,140000.0,2,2,2,27,0
4093,280000.0,2,1,1,36,-1
4094,130000.0,2,2,1,37,1
4095,70000.0,2,1,1,25,1
4096,470000.0,1,1,1,38,0
4097,500000.0,1,2,2,33,0
4098,40000.0,1,2,2,35,2
4099,40000.0,2,2,1,45,1
4100,50000.0,2,1,1,22,-1
4101,40000.0,2,1,2,24,-1
4102,50000.0,2,2,2,26,0
4103,310000.0,2,2,2,44,-2
4104,140000.0,2,2,2,34,0
4105,80000.0,2,2,2,27,0
4106,210000.0,1,2,2,26,1
4107,50000.0,2,1,2,23,0
4108,400000.0,1,1,2,39,2
4109,60000.0,2,2,1,36,0
4110,160000.0,2,3,2,54,1
4111,400000.0,1,1,2,31,1
4112,450000.0,2,1,1,46,-1
4113,20000.0,2,3,2,35,0
4114,50000.0,2,2,1,47,0
4115,200000.0,2,2,1,41,-2
4116,160000.0,1,1,2,42,-2
4117,60000.0,2,2,2,48,2
4118,280000.0,2,2,2,30,-1
4119,200000.0,2,2,2,28,-1
4120,100000.0,1,2,1,56,0
4121,10000.0,2,1,2,22,0
4122,80000.0,1,1,2,28,0
4123,440000.0,1,1,2,35,0
4124,500000.0,2,2,2,36,-2
4125,20000.0,1,3,2,24,0
4126,500000.0,2,1,2,30,-1
4127,30000.0,1,1,2,24,-1
4128,180000.0,2,1,2,32,2
4129,120000.0,2,1,2,23,0
4130,120000.0,2,3,2,50,0
4131,140000.0,1,2,1,40,0
4132,60000.0,1,2,2,26,0
4133,10000.0,2,2,2,22,-1
4134,120000.0,2,1,1,39,0
4135,70000.0,2,2,2,26,0
4136,330000.0,2,1,2,28,1
4137,70000.0,2,2,2,40,0
4138,410000.0,2,3,1,48,-1
4139,360000.0,1,1,1,57,-1
4140,200000.0,1,1,2,28,-2
4141,20000.0,2,3,1,34,-1
4142,90000.0,2,3,1,49,-1
4143,60000.0,2,2,1,30,0
4144,120000.0,1,1,2,34,1
4145,210000.0,2,1,2,30,1
4146,40000.0,2,2,2,25,2
4147,130000.0,2,3,1,42,0
4148,150000.0,2,1,2,38,-1
4149,30000.0,1,2,1,39,1
4150,380000.0,1,3,1,52,2
4151,150000.0,2,3,1,40,0
4152,50000.0,2,1,2,22,2
4153,170000.0,1,1,2,27,0
4154,360000.0,1,3,1,41,-1
4155,500000.0,2,1,1,38,0
4156,200000.0,2,1,2,36,1
4157,240000.0,2,1,1,33,-1
4158,210000.0,2,2,1,38,-1
4159,110000.0,2,2,1,28,0
4160,10000.0,1,3,1,46,-1
4161,180000.0,2,1,2,34,-1
4162,50000.0,2,2,1,41,2
4163,180000.0,1,1,2,32,0
4164,40000.0,2,2,2,24,0
4165,50000.0,1,1,2,25,-1
4166,200000.0,2,1,2,29,-2
4167,120000.0,2,1,2,27,2
4168,90000.0,1,3,1,62,0
4169,130000.0,1,2,2,32,0
4170,120000.0,2,2,2,48,0
4171,350000.0,2,1,1,46,0
4172,200000.0,1,1,2,28,-2
4173,80000.0,1,2,2,26,0
4174,50000.0,2,1,0,45,-1
4175,20000.0,2,2,2,46,1
4176,90000.0,2,2,2,31,0
4177,160000.0,2,2,1,34,0
4178,50000.0,1,3,1,41,2
4179,220000.0,2,1,2,30,1
4180,70000.0,2,1,1,29,0
4181,30000.0,1,3,1,52,2
4182,80000.0,2,3,1,46,2
4183,10000.0,1,2,2,23,0
4184,80000.0,2,2,1,46,0
4185,50000.0,1,3,2,25,0
4186,60000.0,1,1,3,47,0
4187,50000.0,1,2,2,41,0
4188,80000.0,2,3,2,26,0
4189,120000.0,1,2,2,32,0
4190,80000.0,2,3,3,60,0
4191,110000.0,1,1,2,33,0
4192,140000.0,2,3,1,51,0
4193,50000.0,2,2,2,22,1
4194,50000.0,1,3,1,38,0
4195,320000.0,1,1,1,42,0
4196,140000.0,1,2,1,38,2
4197,180000.0,2,2,2,35,-2
4198,50000.0,1,2,2,25,1
4199,310000.0,1,2,1,36,0
4200,50000.0,2,1,2,23,-1
4201,160000.0,1,3,1,62,0
4202,220000.0,2,2,1,33,-2
4203,140000.0,1,2,1,41,0
4204,50000.0,1,1,1,49,0
4205,60000.0,1,2,2,24,0
4206,20000.0,1,3,2,28,-1
4207,100000.0,2,1,1,27,0
4208,150000.0,2,3,1,29,0
4209,260000.0,1,2,2,30,-1
4210,50000.0,1,3,1,38,0
4211,320000.0,1,1,2,29,-1
4212,180000.0,1,2,1,35,0
4213,120000.0,2,2,1,35,1
4214,500000.0,2,1,1,41,-1
4215,220000.0,1,1,1,32,-2
4216,50000.0,1,2,2,26,1
4217,180000.0,2,3,1,56,-1
4218,230000.0,2,2,2,33,1
4219,220000.0,2,1,2,36,-1
4220,160000.0,1,2,1,41,0
4221,50000.0,1,1,2,23,0
4222,100000.0,1,2,1,41,0
4223,360000.0,1,1,1,32,-1
4224,160000.0,2,2,1,38,-1
4225,100000.0,2,1,2,25,-1
4226,170000.0,2,1,2,24,0
4227,80000.0,2,2,2,26,0
4228,50000.0,1,2,1,44,0
4229,500000.0,2,2,1,32,-2
4230,20000.0,1,1,3,47,0
4231,30000.0,2,2,2,26,0
4232,60000.0,2,1,2,30,-2
4233,360000.0,1,1,1,44,-1
4234,240000.0,1,1,1,50,0
4235,50000.0,2,3,1,36,0
4236,50000.0,1,2,2,46,2
4237,60000.0,2,3,1,29,0
4238,210000.0,2,1,2,25,1
4239,330000.0,1,2,1,42,-1
4240,90000.0,2,1,2,25,-1
4241,380000.0,2,1,2,27,0
4242,500000.0,2,2,1,34,0
4243,30000.0,2,3,1,35,0
4244,50000.0,1,2,2,33,0
4245,360000.0,2,1,1,33,0
4246,310000.0,2,1,2,28,-2
4247,60000.0,2,2,2,26,1
4248,120000.0,2,3,1,47,0
4249,140000.0,2,1,1,33,0
4250,220000.0,2,1,1,41,0
4251,400000.0,1,1,2,29,0
4252,50000.0,2,2,1,56,0
4253,80000.0,1,2,2,35,1
4254,150000.0,2,3,1,33,0
4255,50000.0,1,1,2,26,0
4256,50000.0,2,2,1,50,0
4257,210000.0,1,2,2,25,0
4258,90000.0,1,1,2,30,0
4259,320000.0,1,1,2,31,-1
4260,180000.0,2,3,2,29,-2
4261,310000.0,1,2,2,24,0
4262,50000.0,2,2,2,23,0
4263,120000.0,1,1,2,41,0
4264,150000.0,2,2,2,36,-1
4265,20000.0,1,2,1,47,-1
4266,180000.0,2,3,1,43,-2
4267,120000.0,2,2,1,39,0
4268,100000.0,1,1,2,27,1
4269,210000.0,2,1,1,51,-1
4270,100000.0,2,2,2,23,0
4271,120000.0,2,2,1,41,-1
4272,190000.0,2,3,1,54,-1
4273,80000.0,1,4,2,30,0
4274,70000.0,1,2,1,34,0
4275,60000.0,1,2,2,42,1
4276,50000.0,2,1,2,25,0
4277,110000.0,2,2,1,45,0
4278,200000.0,2,1,2,47,-1
4279,210000.0,2,1,2,33,1
4280,30000.0,1,3,1,50,1
4281,160000.0,2,1,2,32,-1
4282,20000.0,2,3,2,23,0
4283,70000.0,1,2,2,42,0
4284,260000.0,2,3,1,51,-2
4285,260000.0,2,2,2,51,0
4286,50000.0,2,3,2,54,0
4287,170000.0,2,2,2,26,1
4288,20000.0,1,2,2,25,1
4289,40000.0,2,1,2,24,1
4290,220000.0,1,3,1,39,0
4291,30000.0,2,2,1,23,0
4292,20000.0,1,2,2,22,-1
4293,120000.0,2,1,2,34,0
4294,110000.0,2,1,2,32,0
4295,170000.0,2,2,1,23,2
4296,90000.0,2,1,2,32,1
4297,140000.0,1,1,2,35,-2
4298,200000.0,1,2,1,41,-2
4299,50000.0,1,2,2,27,0
4300,70000.0,2,2,2,23,-2
4301,50000.0,2,2,1,45,0
4302,20000.0,1,2,2,57,0
4303,20000.0,2,2,1,47,3
4304,200000.0,1,1,2,32,1
4305,460000.0,1,1,2,28,0
4306,140000.0,2,1,2,28,1
4307,240000.0,1,1,3,65,0
4308,70000.0,2,2,1,53,0
4309,410000.0,2,1,1,53,-1
4310,90000.0,1,2,2,28,0
4311,260000.0,1,2,1,35,-1
4312,260000.0,1,3,1,53,-2
4313,200000.0,1,3,1,36,-1
4314,500000.0,1,1,2,35,-1
4315,20000.0,1,1,1,35,0
4316,20000.0,1,2,2,40,0
4317,20000.0,2,2,2,24,0
4318,360000.0,1,3,1,58,-1
4319,20000.0,1,2,2,43,2
4320,30000.0,1,2,2,25,3
4321,180000.0,1,1,1,44,0
4322,30000.0,1,3,1,48,0
4323,190000.0,2,6,1,48,0
4324,220000.0,2,1,2,35,0
4325,40000.0,1,1,1,37,0
4326,100000.0,1,1,1,30,2
4327,30000.0,2,1,2,41,0
4328,60000.0,2,3,2,40,0
4329,80000.0,2,2,2,28,0
4330,180000.0,2,2,1,41,2
4331,90000.0,2,2,2,32,1
4332,230000.0,2,1,2,32,1
4333,90000.0,2,2,2,26,0
4334,290000.0,2,2,1,39,-1
4335,100000.0,2,2,1,58,2
4336,360000.0,2,1,1,37,-1
4337,100000.0,1,2,2,28,0
4338,200000.0,2,1,2,33,-1
4339,70000.0,2,1,2,30,0
4340,200000.0,2,2,2,26,-2
4341,70000.0,2,1,2,24,0
4342,460000.0,2,2,2,33,-1
4343,80000.0,2,2,1,47,0
4344,90000.0,2,2,1,49,-2
4345,310000.0,2,1,2,29,-1
4346,310000.0,2,1,1,38,1
4347,50000.0,2,2,2,29,0
4348,220000.0,2,1,2,30,-1
4349,70000.0,2,1,2,25,0
4350,60000.0,1,1,1,34,0
4351,450000.0,1,1,1,54,-1
4352,20000.0,2,1,2,29,-1
4353,420000.0,2,1,2,33,-2
4354,10000.0,1,2,2,22,0
4355,20000.0,2,2,1,25,2
4356,200000.0,2,2,2,49,2
4357,80000.0,2,2,1,25,0
4358,80000.0,1,3,2,30,0
4359,60000.0,1,1,2,23,0
4360,230000.0,1,1,2,28,-1
4361,100000.0,1,1,2,30,1
4362,200000.0,1,1,2,29,-2
4363,110000.0,1,1,2,26,0
4364,50000.0,1,2,2,22,0
4365,260000.0,1,1,1,53,1
4366,220000.0,2,1,2,32,0
4367,200000.0,1,1,1,32,-1
4368,10000.0,2,2,1,26,1
4369,180000.0,1,2,1,34,0
4370,210000.0,2,2,2,30,0
4371,310000.0,1,1,2,29,2
4372,360000.0,1,1,2,29,-2
4373,200000.0,1,1,1,51,0
4374,180000.0,1,2,1,39,2
4375,140000.0,1,2,2,27,0
4376,50000.0,2,1,2,32,1
4377,60000.0,1,3,1,33,0
4378,90000.0,2,2,1,27,1
4379,100000.0,1,2,2,40,0
4380,20000.0,1,3,2,24,1
4381,110000.0,1,1,2,29,0
4382,70000.0,2,1,2,25,0
4383,170000.0,2,2,1,33,-2
4384,500000.0,1,1,1,64,-2
4385,30000.0,1,2,1,38,1
4386,50000.0,2,2,2,23,0
4387,10000.0,2,2,2,22,0
4388,200000.0,2,1,2,35,0
4389,390000.0,2,1,2,29,0
4390,140000.0,2,2,2,32,2
4391,220000.0,2,3,1,50,-2
4392,500000.0,2,1,1,40,-2
4393,100000.0,2,2,1,49,-2
4394,400000.0,2,3,1,30,0
4395,80000.0,1,1,2,26,0
4396,30000.0,1,2,2,39,0
4397,240000.0,1,1,1,35,0
4398,500000.0,1,1,2,49,-2
4399,50000.0,1,2,1,36,0
4400,180000.0,1,2,1,34,-1
4401,100000.0,2,2,1,33,0
4402,180000.0,2,2,2,29,0
4403,50000.0,1,3,2,40,0
4404,360000.0,1,1,2,29,-1
4405,330000.0,2,2,1,27,1
4406,200000.0,1,1,1,38,-1
4407,40000.0,1,2,2,22,-1
4408,260000.0,1,1,2,37,0
4409,320000.0,1,1,1,40,-1
4410,10000.0,2,2,1,22,-1
4411,230000.0,2,2,1,30,0
4412,10000.0,2,2,2,24,-1
4413,30000.0,1,1,2,25,2
4414,90000.0,1,2,1,41,0
4415,300000.0,2,3,1,41,1
4416,230000.0,2,2,2,31,0
4417,150000.0,1,2,2,27,0
4418,60000.0,1,2,1,52,0
4419,50000.0,1,2,2,25,0
4420,140000.0,1,2,2,31,0
4421,90000.0,2,3,1,25,0
4422,80000.0,2,3,1,50,-1
4423,260000.0,2,2,1,38,-1
4424,60000.0,2,3,1,53,-1
4425,50000.0,1,2,1,48,2
4426,150000.0,1,1,2,34,-1
4427,220000.0,2,1,1,36,-1
4428,330000.0,2,1,1,36,0
4429,300000.0,2,2,2,37,0
4430,70000.0,2,2,1,29,-1
4431,300000.0,2,1,2,29,-2
4432,70000.0,2,2,1,43,0
4433,110000.0,1,2,2,24,2
4434,240000.0,2,2,2,28,0
4435,80000.0,2,3,2,54,0
4436,50000.0,1,3,2,26,-2
4437,420000.0,2,1,1,32,0
4438,220000.0,2,2,1,41,2
4439,150000.0,2,1,2,31,0
4440,60000.0,2,1,2,31,-1
4441,260000.0,2,2,1,46,-2
4442,180000.0,2,1,2,34,1
4443,130000.0,2,2,2,25,1
4444,220000.0,2,2,1,45,0
4445,200000.0,1,5,2,40,2
4446,130000.0,1,1,2,27,-1
4447,420000.0,2,1,2,41,-1
4448,30000.0,2,1,1,23,0
4449,110000.0,1,3,1,43,-1
4450,150000.0,2,2,2,25,1
4451,50000.0,2,2,1,38,-2
4452,200000.0,2,1,1,41,1
4453,170000.0,2,1,1,33,0
4454,200000.0,2,4,2,25,0
4455,200000.0,2,2,1,31,1
4456,50000.0,2,6,2,33,2
4457,500000.0,1,1,2,38,0
4458,150000.0,1,1,2,25,-1
4459,30000.0,1,2,2,25,-2
4460,230000.0,2,1,2,33,-1
4461,360000.0,2,2,1,49,0
4462,380000.0,2,1,1,37,0
4463,30000.0,2,3,2,43,2
4464,50000.0,2,2,2,43,0
4465,420000.0,2,2,1,47,1
4466,70000.0,1,2,2,32,0
4467,50000.0,2,2,1,37,0
4468,350000.0,2,2,2,33,0
4469,200000.0,1,1,2,32,0
4470,340000.0,1,2,2,29,-1
4471,50000.0,1,2,2,25,0
4472,20000.0,2,2,2,22,0
4473,360000.0,2,1,2,34,1
4474,140000.0,1,1,2,29,0
4475,150000.0,1,2,1,39,2
4476,100000.0,2,1,1,35,0
4477,460000.0,1,1,1,44,-1
4478,150000.0,2,2,1,34,1
4479,290000.0,2,1,1,39,-2
4480,240000.0,2,2,1,35,0
4481,210000.0,2,1,2,41,-1
4482,350000.0,2,2,2,33,0
4483,280000.0,2,3,1,37,-1
4484,150000.0,1,2,1,43,0
4485,170000.0,2,2,1,29,-1
4486,50000.0,1,3,1,40,1
4487,100000.0,1,2,1,51,3
4488,50000.0,1,2,2,24,0
4489,230000.0,2,2,1,33,1
4490,90000.0,1,2,2,28,2
4491,20000.0,1,2,2,24,1
4492,260000.0,2,2,2,40,-1
4493,290000.0,2,1,1,40,-1
4494,50000.0,2,2,1,34,1
4495,60000.0,2,3,2,42,0
4496,180000.0,2,2,1,36,-1
4497,250000.0,2,2,1,43,0
4498,90000.0,1,1,1,29,0
4499,10000.0,2,3,1,52,2
4500,290000.0,2,1,1,37,0
4501,80000.0,2,2,2,27,0
4502,30000.0,2,2,2,25,2
4503,200000.0,2,2,1,37,-1
4504,50000.0,2,3,1,56,0
4505,220000.0,1,2,1,47,4
4506,430000.0,1,2,1,48,0
4507,50000.0,2,2,1,27,0
4508,410000.0,1,1,2,33,-2
4509,50000.0,2,2,1,39,-1
4510,110000.0,1,2,2,47,0
4511,50000.0,1,1,2,28,1
4512,30000.0,2,3,3,56,3
4513,80000.0,2,1,1,25,3
4514,230000.0,1,2,1,39,-1
4515,300000.0,1,2,1,66,0
4516,230000.0,2,2,2,28,0
4517,220000.0,1,1,1,36,-1
4518,200000.0,2,1,2,26,0
4519,130000.0,2,1,2,30,2
4520,20000.0,1,1,2,25,0
4521,400000.0,2,1,2,31,0
4522,230000.0,2,1,2,29,0
4523,30000.0,1,2,1,36,0
4524,190000.0,1,2,1,44,0
4525,220000.0,2,1,2,27,-1
4526,20000.0,1,2,2,30,0
4527,280000.0,2,2,2,29,-2
4528,190000.0,1,2,1,36,0
4529,260000.0,1,1,2,36,-1
4530,80000.0,2,2,1,34,0
4531,60000.0,2,2,2,24,-1
4532,80000.0,1,3,1,52,-1
4533,360000.0,2,1,1,36,-1
4534,350000.0,2,2,1,33,-1
4535,50000.0,1,2,2,25,0
4536,360000.0,2,1,1,40,-1
4537,100000.0,2,3,2,41,-1
4538,360000.0,2,1,2,29,-1
4539,120000.0,2,1,2,31,-1
4540,20000.0,2,3,1,51,0
4541,100000.0,1,1,2,31,2
4542,60000.0,1,2,2,22,0
4543,240000.0,2,1,2,28,-1
4544,70000.0,2,1,2,25,0
4545,360000.0,2,1,2,31,-2
4546,290000.0,1,1,1,47,-2
4547,90000.0,2,1,2,24,0
4548,80000.0,2,3,2,54,0
4549,50000.0,1,2,2,38,1
4550,50000.0,2,3,2,54,0
4551,160000.0,2,2,1,45,-1
4552,120000.0,2,3,2,53,2
4553,500000.0,2,1,2,27,0
4554,50000.0,2,2,2,24,-1
4555,50000.0,1,2,2,28,0
4556,50000.0,1,2,2,28,0
4557,210000.0,2,1,2,33,-1
4558,80000.0,1,2,2,26,0
4559,20000.0,1,1,2,31,0
4560,310000.0,2,1,1,34,-1
4561,150000.0,2,1,1,29,0
4562,50000.0,2,2,1,50,0
4563,100000.0,1,3,1,30,2
4564,150000.0,1,5,2,31,-2
4565,50000.0,1,2,2,23,1
4566,180000.0,2,3,1,51,1
4567,50000.0,2,3,2,23,-2
4568,50000.0,2,3,1,36,0
4569,50000.0,2,3,1,43,-1
4570,230000.0,1,2,1,41,0
4571,70000.0,2,2,2,24,0
4572,50000.0,1,3,1,51,-1
4573,10000.0,2,2,2,31,0
4574,30000.0,1,3,2,27,0
4575,230000.0,2,2,1,29,0
4576,50000.0,2,3,1,61,0
4577,20000.0,1,2,1,31,0
4578,20000.0,2,2,2,31,0
4579,360000.0,1,2,1,26,-2
4580,120000.0,1,1,2,28,0
4581,400000.0,1,1,1,35,-2
4582,360000.0,1,1,1,40,-2
4583,500000.0,1,1,1,55,0
4584,500000.0,1,1,1,50,0
4585,80000.0,1,2,2,26,-1
4586,20000.0,2,2,2,23,-2
4587,20000.0,2,1,2,24,0
4588,200000.0,1,2,1,51,-1
4589,50000.0,2,3,1,27,0
4590,120000.0,2,3,1,46,-1
4591,30000.0,1,2,2,37,0
4592,390000.0,1,2,1,35,0
4593,200000.0,1,1,1,57,-1
4594,260000.0,2,1,1,52,2
4595,210000.0,1,2,2,33,-1
4596,180000.0,1,1,1,46,-1
4597,120000.0,2,2,1,27,0
4598,50000.0,1,1,2,26,-1
4599,50000.0,1,2,2,32,0
4600,50000.0,1,1,2,30,0
4601,90000.0,2,2,2,24,0
4602,80000.0,2,1,2,23,1
4603,50000.0,1,2,2,24,0
4604,310000.0,2,2,2,24,0
4605,100000.0,1,1,2,25,0
4606,230000.0,2,3,1,50,1
4607,120000.0,2,3,2,40,0
4608,230000.0,1,1,1,48,0
4609,360000.0,2,3,1,38,1
4610,500000.0,1,1,1,37,-1
4611,50000.0,1,3,1,44,0
4612,30000.0,2,2,2,49,0
4613,720000.0,2,1,1,45,0
4614,10000.0,1,1,2,22,0
4615,400000.0,2,1,2,27,-2
4616,150000.0,2,1,2,33,-1
4617,500000.0,1,1,2,54,-2
4618,50000.0,1,2,1,25,0
4619,210000.0,2,2,2,26,0
4620,260000.0,2,1,2,36,-1
4621,240000.0,2,2,1,38,1
4622,360000.0,2,2,2,30,-2
4623,200000.0,2,1,2,30,-2
4624,50000.0,2,3,2,43,-1
4625,80000.0,2,2,2,23,1
4626,230000.0,1,1,2,29,0
4627,500000.0,2,1,1,40,-1
4628,70000.0,1,1,2,40,2
4629,50000.0,2,1,1,36,2
4630,210000.0,1,3,2,34,-1
4631,220000.0,2,1,1,41,0
4632,100000.0,2,2,1,29,2
4633,150000.0,1,2,2,45,-1
4634,50000.0,1,2,1,42,-2
4635,50000.0,1,3,1,45,-1
4636,410000.0,1,2,2,48,0
4637,80000.0,2,2,2,29,-2
4638,70000.0,1,2,1,35,1
4639,210000.0,2,3,2,28,-1
4640,290000.0,2,2,2,36,0
4641,50000.0,1,2,1,42,0
4642,380000.0,1,2,1,40,0
4643,60000.0,2,2,2,24,1
4644,200000.0,1,1,1,37,0
4645,200000.0,2,5,2,32,0
4646,190000.0,1,1,2,33,-1
4647,80000.0,2,2,1,46,0
4648,480000.0,2,1,2,33,0
4649,20000.0,1,3,1,53,0
4650,230000.0,1,3,2,30,1
4651,160000.0,1,2,1,31,0
4652,50000.0,1,3,1,49,1
4653,80000.0,2,2,1,47,1
4654,240000.0,2,2,1,39,-2
4655,50000.0,2,1,2,27,-1
4656,300000.0,1,2,1,35,1
4657,200000.0,2,2,2,23,0
4658,180000.0,1,2,1,43,0
4659,370000.0,1,3,2,27,-1
4660,230000.0,1,2,2,28,0
4661,90000.0,2,2,1,27,2
4662,20000.0,1,1,2,26,0
4663,280000.0,2,1,1,57,-1
4664,200000.0,2,1,1,39,1
4665,140000.0,1,2,1,73,0
4666,150000.0,2,1,2,27,0
4667,50000.0,2,2,1,31,2
4668,50000.0,2,2,2,25,0
4669,20000.0,2,1,2,23,0
4670,200000.0,2,1,2,33,0
4671,20000.0,2,2,2,23,0
4672,30000.0,1,2,2,24,0
4673,80000.0,2,2,1,34,2
4674,230000.0,2,2,2,30,0
4675,240000.0,2,1,1,38,-2
4676,200000.0,2,1,1,38,2
4677,80000.0,1,2,1,49,0
4678,290000.0,1,2,1,39,1
4679,70000.0,2,2,2,23,0
4680,30000.0,2,2,1,38,0
4681,30000.0,2,3,1,31,2
4682,280000.0,1,2,2,37,-1
4683,200000.0,2,2,1,28,-1
4684,60000.0,1,1,2,28,-1
4685,140000.0,1,5,2,26,0
4686,390000.0,1,2,2,29,0
4687,30000.0,2,1,2,28,0
4688,160000.0,1,3,1,54,-1
4689,500000.0,2,2,2,32,0
4690,180000.0,2,2,2,26,-1
4691,290000.0,2,2,1,33,0
4692,140000.0,1,1,2,35,0
4693,50000.0,2,2,1,31,0
4694,130000.0,1,1,1,47,2
