,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,def_pay
5464,150000.0,2,3,2,25,1,0
5465,80000.0,2,2,2,34,1,0
5466,80000.0,1,2,1,37,2,1
5467,180000.0,2,3,1,43,-2,0
5468,350000.0,2,1,2,33,-2,0
5469,200000.0,2,3,1,30,-1,0
5470,140000.0,1,2,2,27,0,0
5471,20000.0,1,1,2,25,0,1
5472,20000.0,2,3,3,55,1,1
5473,220000.0,1,1,2,37,0,0
5474,290000.0,2,1,2,36,1,1
5475,80000.0,2,3,1,40,0,0
5476,16000.0,2,2,1,48,2,0
5477,100000.0,2,2,1,33,0,0
5478,390000.0,2,2,1,37,0,0
5479,550000.0,2,1,2,35,0,0
5480,80000.0,2,2,2,31,0,0
5481,150000.0,2,2,1,39,-1,0
5482,20000.0,2,2,1,27,0,0
5483,20000.0,2,2,2,21,0,0
5484,100000.0,2,3,2,29,-2,0
5485,30000.0,1,3,2,28,2,1
5486,80000.0,2,3,1,47,0,0
5487,30000.0,1,1,2,33,2,1
5488,140000.0,1,3,2,23,-1,0
5489,200000.0,1,2,2,32,0,0
5490,290000.0,1,1,2,41,0,0
5491,50000.0,1,2,2,23,0,0
5492,260000.0,2,1,2,28,1,0
5493,60000.0,1,2,1,24,0,0
5494,280000.0,1,1,1,34,0,0
5495,100000.0,2,1,2,36,0,0
5496,290000.0,2,3,1,48,-1,0
5497,50000.0,1,3,1,49,0,0
5498,150000.0,1,1,2,66,0,0
5499,390000.0,2,1,1,39,-2,0
5500,180000.0,2,2,1,44,0,0
5501,290000.0,2,2,1,55,1,1
5502,180000.0,1,2,2,34,0,0
5503,80000.0,2,1,2,31,-1,0
5504,450000.0,2,1,1,42,-1,0
5505,20000.0,1,2,2,37,0,0
5506,80000.0,1,1,2,25,0,0
5507,100000.0,2,2,2,36,0,0
5508,70000.0,1,3,1,39,0,0
5509,330000.0,1,3,1,49,0,0
5510,200000.0,1,1,2,30,-2,0
5511,30000.0,1,1,2,36,0,0
5512,200000.0,2,3,1,69,2,1
5513,80000.0,2,1,2,27,-1,0
5514,340000.0,2,1,2,40,0,0
5515,20000.0,2,2,2,56,0,1
5516,130000.0,2,1,2,29,2,0
5517,400000.0,1,1,2,31,0,0
5518,200000.0,2,2,1,29,0,0
5519,80000.0,2,2,1,47,0,0
5520,50000.0,1,3,1,39,0,0
5521,30000.0,2,1,2,25,0,0
5522,70000.0,2,2,2,22,0,0
5523,500000.0,1,1,2,33,-1,0
5524,80000.0,1,1,2,27,-1,0
5525,120000.0,1,2,1,40,0,0
5526,390000.0,1,1,1,33,0,0
5527,30000.0,1,3,1,52,0,0
5528,70000.0,2,1,2,30,0,0
5529,140000.0,1,3,2,39,0,0
5530,30000.0,2,2,1,27,0,0
5531,190000.0,2,2,2,25,1,0
5532,270000.0,1,1,2,33,0,0
5533,290000.0,1,1,2,35,-2,1
5534,50000.0,1,2,2,29,0,1
5535,200000.0,2,1,1,41,0,0
5536,30000.0,2,2,2,24,0,0
5537,150000.0,1,2,1,29,0,0
5538,30000.0,2,3,2,48,-1,1
5539,500000.0,1,1,1,34,-2,0
5540,20000.0,2,1,2,23,0,0
5541,50000.0,1,3,1,29,1,0
5542,280000.0,1,2,2,30,2,0
5543,80000.0,1,3,2,24,1,0
5544,200000.0,1,1,2,27,1,0
5545,30000.0,2,3,1,60,0,0
5546,30000.0,2,2,1,24,0,0
5547,380000.0,2,2,1,35,-1,0
5548,260000.0,2,2,2,26,0,0
5549,50000.0,1,2,2,22,1,0
5550,90000.0,1,3,1,53,0,0
5551,20000.0,1,2,1,40,1,0
5552,10000.0,1,2,2,27,1,0
5553,400000.0,2,2,1,44,1,0
5554,300000.0,2,1,2,32,-2,0
5555,150000.0,2,5,1,25,-2,0
5556,50000.0,2,2,2,33,0,0
5557,100000.0,2,2,2,25,2,1
5558,150000.0,2,2,1,38,-2,1
5559,110000.0,1,2,2,34,0,0
5560,100000.0,2,2,2,28,0,0
5561,50000.0,1,2,1,33,0,1
5562,80000.0,1,1,2,29,0,0
5563,210000.0,2,1,2,25,-1,0
5564,140000.0,2,3,1,60,0,1
5565,240000.0,2,1,1,43,0,0
5566,110000.0,2,2,2,36,0,0
5567,100000.0,2,3,2,48,-2,0
5568,50000.0,1,2,1,24,0,0
5569,90000.0,2,2,1,35,0,0
5570,150000.0,1,1,2,33,0,0
5571,100000.0,2,2,1,30,2,1
5572,140000.0,2,2,1,62,0,0
5573,230000.0,2,1,2,33,0,0
5574,20000.0,2,2,2,25,0,1
5575,230000.0,2,3,2,38,0,0
5576,150000.0,1,2,2,26,-2,1
5577,20000.0,1,2,2,24,0,0
5578,120000.0,2,3,1,35,0,0
5579,30000.0,2,3,1,58,1,1
5580,220000.0,1,1,1,42,1,0
5581,250000.0,1,1,1,41,-1,0
5582,80000.0,1,2,1,34,0,0
5583,60000.0,1,1,2,22,0,0
5584,130000.0,2,2,1,37,1,0
5585,400000.0,1,3,1,43,-1,0
5586,150000.0,2,2,2,28,0,0
5587,230000.0,2,3,1,58,-2,1
5588,70000.0,2,3,2,24,0,0
5589,50000.0,2,2,1,39,0,0
5590,90000.0,2,1,1,38,-1,0
5591,30000.0,2,3,2,49,0,0
5592,30000.0,1,2,1,49,3,0
5593,250000.0,2,1,2,26,-2,0
5594,30000.0,2,2,2,23,1,0
5595,150000.0,2,2,1,27,-2,0
5596,400000.0,2,1,2,48,-1,0
5597,30000.0,2,2,1,52,0,1
5598,270000.0,2,1,2,50,-1,0
5599,360000.0,1,3,1,37,-1,0
5600,80000.0,2,2,1,23,2,1
5601,70000.0,2,2,2,33,0,0
5602,50000.0,2,1,2,29,0,0
5603,220000.0,2,2,2,38,0,0
5604,70000.0,1,2,2,29,0,1
5605,340000.0,2,1,1,39,0,0
5606,20000.0,2,3,1,43,-1,0
5607,300000.0,2,2,2,32,0,0
5608,180000.0,2,1,2,29,-2,0
5609,60000.0,1,2,2,33,1,0
5610,160000.0,2,2,2,27,2,1
5611,50000.0,1,2,2,37,0,0
5612,100000.0,2,1,1,38,-1,0
5613,60000.0,2,3,1,48,-1,0
5614,30000.0,1,2,2,23,0,0
5615,500000.0,2,2,2,33,-2,0
5616,20000.0,2,2,1,35,0,0
5617,50000.0,2,2,2,23,0,0
5618,180000.0,2,2,1,35,0,0
5619,90000.0,2,2,2,23,0,0
5620,150000.0,2,2,1,33,0,0
5621,30000.0,1,2,1,44,0,0
5622,130000.0,1,3,2,45,0,0
5623,80000.0,2,3,1,39,-2,0
5624,210000.0,2,2,1,33,0,0
5625,530000.0,2,1,2,39,0,0
5626,360000.0,1,2,1,51,1,1
5627,140000.0,2,2,2,36,0,0
5628,20000.0,2,2,1,24,2,0
5629,200000.0,2,1,1,40,-1,0
5630,40000.0,2,2,2,25,0,1
5631,200000.0,1,3,2,27,0,0
5632,90000.0,1,5,2,34,0,0
5633,410000.0,1,2,1,45,0,0
5634,170000.0,2,3,2,42,0,0
5635,230000.0,2,1,1,37,0,0
5636,210000.0,2,2,2,42,-1,0
5637,200000.0,1,2,2,29,0,0
5638,50000.0,2,1,2,25,1,0
5639,130000.0,1,2,2,42,0,0
5640,210000.0,1,2,2,34,0,0
5641,130000.0,2,2,2,42,0,0
5642,80000.0,2,2,2,41,-1,0
5643,360000.0,2,2,1,49,-1,0
5644,500000.0,1,1,1,42,1,0
5645,60000.0,2,2,1,53,-1,1
5646,160000.0,2,2,2,26,0,0
5647,50000.0,2,2,2,22,2,1
5648,50000.0,1,3,1,33,0,0
5649,360000.0,1,1,2,36,0,0
5650,30000.0,2,2,2,38,1,0
5651,20000.0,2,2,2,27,-1,0
5652,360000.0,2,1,1,32,0,1
5653,50000.0,2,1,2,28,0,0
5654,460000.0,2,1,1,43,-2,0
5655,20000.0,1,2,2,24,-1,0
5656,330000.0,1,2,1,39,1,0
5657,200000.0,2,3,1,29,1,0
5658,50000.0,2,2,1,38,2,1
5659,50000.0,2,2,1,24,0,0
5660,50000.0,1,2,2,24,1,0
5661,270000.0,2,2,1,42,-1,0
5662,200000.0,2,2,1,33,-1,0
5663,300000.0,2,2,2,28,0,0
5664,50000.0,2,1,2,26,1,0
5665,250000.0,2,3,1,55,0,1
5666,400000.0,1,1,2,33,0,0
5667,360000.0,2,1,2,27,0,0
5668,120000.0,2,2,1,29,0,1
5669,50000.0,2,2,1,49,2,1
5670,340000.0,2,2,1,40,-2,0
5671,180000.0,1,2,2,29,0,0
5672,50000.0,2,1,2,23,1,0
5673,150000.0,1,2,2,37,-1,0
5674,100000.0,2,2,1,41,2,1
5675,200000.0,2,2,2,28,1,0
5676,160000.0,1,2,2,43,0,0
5677,50000.0,1,3,1,55,0,0
5678,150000.0,2,2,1,40,0,0
5679,50000.0,2,3,1,52,-2,0
5680,220000.0,2,2,2,36,0,0
5681,30000.0,2,2,1,23,2,1
5682,30000.0,2,2,1,26,2,1
5683,50000.0,2,3,2,57,0,0
5684,160000.0,2,2,2,35,0,0
5685,180000.0,1,1,2,31,-2,0
5686,190000.0,1,1,1,31,0,0
5687,480000.0,2,1,1,39,0,0
5688,270000.0,2,1,2,32,0,0
5689,200000.0,1,2,2,37,-2,0
5690,80000.0,1,1,2,38,-1,1
5691,410000.0,1,2,1,36,-2,0
5692,50000.0,2,1,2,25,-1,1
5693,50000.0,2,3,2,42,0,0
5694,210000.0,1,1,1,39,-2,1
5695,20000.0,1,1,2,28,0,0
5696,150000.0,2,1,2,28,0,0
5697,130000.0,2,1,2,25,1,1
5698,200000.0,2,1,2,26,0,0
5699,110000.0,2,2,2,23,0,0
5700,180000.0,2,1,1,30,-1,1
5701,300000.0,2,1,1,40,-1,0
5702,360000.0,1,1,2,32,-1,0
5703,380000.0,2,2,1,30,-2,0
5704,360000.0,2,1,2,29,-1,1
5705,80000.0,1,1,2,28,-2,1
5706,350000.0,2,1,3,48,-1,0
5707,20000.0,2,5,1,28,0,0
5708,320000.0,2,1,2,35,0,0
5709,90000.0,1,3,1,62,0,0
5710,40000.0,2,1,2,27,-1,1
5711,50000.0,2,2,1,40,-1,0
5712,210000.0,2,1,2,24,-1,0
5713,30000.0,2,2,2,22,3,0
5714,310000.0,2,1,2,27,1,1
5715,280000.0,2,2,2,35,-2,0
5716,280000.0,2,1,1,41,0,0
5717,260000.0,2,1,2,33,2,0
5718,90000.0,1,2,1,41,-1,0
5719,280000.0,1,1,1,49,-2,0
5720,360000.0,2,3,2,34,-1,0
5721,30000.0,2,3,2,27,2,1
5722,380000.0,1,2,1,48,0,0
5723,80000.0,2,2,2,22,3,0
5724,50000.0,2,1,2,25,2,1
5725,280000.0,2,1,1,37,1,0
5726,120000.0,2,2,3,37,2,1
5727,180000.0,1,1,1,49,0,0
5728,380000.0,1,3,2,33,-1,0
5729,110000.0,2,1,2,27,0,0
5730,50000.0,2,2,3,37,-1,0
5731,200000.0,2,1,2,48,-2,0
5732,200000.0,1,1,1,44,-1,0
5733,150000.0,2,1,1,35,0,0
5734,60000.0,1,2,1,40,0,1
5735,200000.0,2,2,2,30,0,0
5736,90000.0,2,2,1,35,2,1
5737,150000.0,2,1,2,32,-1,0
5738,20000.0,1,3,2,23,1,1
5739,150000.0,2,3,1,34,0,0
5740,180000.0,1,1,2,34,-1,0
5741,470000.0,1,2,2,34,-2,0
5742,30000.0,2,3,2,59,2,1
5743,20000.0,2,1,2,22,-1,0
5744,400000.0,2,1,1,36,-1,0
5745,210000.0,2,1,2,27,0,0
5746,120000.0,1,3,1,38,2,1
5747,160000.0,2,4,1,42,-2,0
5748,200000.0,2,1,2,26,0,0
5749,160000.0,2,1,2,30,-1,0
5750,160000.0,2,2,2,37,2,1
5751,250000.0,1,3,1,51,-2,0
5752,140000.0,1,3,1,56,0,0
5753,330000.0,2,2,2,30,-2,1
5754,220000.0,2,1,2,24,2,1
5755,30000.0,2,3,1,29,1,0
5756,260000.0,1,1,2,35,1,1
5757,380000.0,2,2,1,30,0,0
5758,10000.0,2,2,2,33,0,1
5759,190000.0,2,1,2,44,0,0
5760,30000.0,2,2,1,38,0,0
5761,300000.0,2,1,1,39,1,0
5762,20000.0,1,2,1,27,0,0
5763,20000.0,1,2,1,35,0,0
5764,80000.0,2,3,2,22,0,0
5765,240000.0,1,2,1,33,0,0
5766,90000.0,2,3,2,26,0,0
5767,100000.0,2,2,1,43,0,0
5768,320000.0,1,1,3,32,-1,0
5769,360000.0,1,2,1,45,2,0
5770,180000.0,1,2,1,38,1,1
5771,300000.0,1,2,1,40,-2,0
5772,20000.0,2,1,2,22,-2,0
5773,270000.0,2,2,2,26,0,0
5774,20000.0,2,3,2,49,0,0
5775,360000.0,2,2,1,35,0,0
5776,120000.0,1,2,1,38,0,0
5777,130000.0,2,3,2,27,0,0
5778,60000.0,2,3,2,45,0,0
5779,60000.0,1,2,1,36,0,0
5780,120000.0,2,3,2,31,-1,0
5781,130000.0,1,3,2,33,0,0
5782,360000.0,2,1,1,31,-1,0
5783,10000.0,1,3,2,24,-1,0
5784,120000.0,2,1,2,24,-1,0
5785,60000.0,1,2,2,26,2,1
5786,240000.0,2,1,1,40,2,1
5787,160000.0,2,2,1,40,0,0
5788,200000.0,2,2,1,44,-2,0
5789,300000.0,1,1,2,29,-2,0
5790,100000.0,2,2,2,26,-1,0
5791,280000.0,2,1,1,30,0,0
5792,190000.0,2,2,2,26,-1,0
5793,50000.0,1,2,1,48,1,0
5794,210000.0,2,3,1,33,0,0
5795,120000.0,2,1,2,26,0,0
5796,140000.0,2,1,2,33,-2,0
5797,50000.0,2,1,2,23,-2,0
5798,150000.0,2,1,2,31,-2,0
5799,50000.0,1,1,2,23,4,0
5800,120000.0,1,1,1,50,1,1
5801,240000.0,2,1,2,29,-1,0
5802,20000.0,1,1,2,26,0,0
5803,80000.0,2,2,2,24,0,0
5804,140000.0,2,2,1,28,0,0
5805,50000.0,2,2,2,25,0,0
5806,150000.0,2,2,3,26,-2,0
5807,90000.0,2,3,1,53,0,1
5808,640000.0,1,1,2,36,0,0
5809,360000.0,1,1,2,31,-1,0
5810,130000.0,2,2,1,33,-1,0
5811,210000.0,2,1,1,34,0,0
5812,190000.0,1,1,2,36,2,1
5813,150000.0,2,1,1,44,-1,0
5814,10000.0,1,3,2,25,-1,0
5815,30000.0,2,1,1,24,-1,1
5816,200000.0,1,1,1,67,1,1
5817,140000.0,2,1,2,25,3,1
5818,170000.0,2,2,2,30,0,0
5819,20000.0,2,2,2,24,2,1
5820,80000.0,2,2,1,45,0,0
5821,110000.0,1,2,1,49,0,0
5822,150000.0,2,1,2,28,0,0
5823,50000.0,2,2,2,43,-1,0
5824,50000.0,2,3,1,70,2,0
5825,50000.0,1,3,1,50,2,0
5826,10000.0,2,2,2,22,0,1
5827,280000.0,2,1,2,38,-1,1
5828,50000.0,1,2,2,42,2,0
5829,10000.0,2,1,2,22,0,0
5830,140000.0,2,2,1,28,0,0
5831,140000.0,1,1,1,34,2,1
5832,300000.0,1,1,1,45,0,0
5833,30000.0,2,2,1,26,1,0
5834,200000.0,1,3,1,47,0,0
5835,270000.0,2,2,2,26,0,1
5836,90000.0,2,2,3,36,0,0
5837,10000.0,1,2,2,26,2,1
5838,50000.0,2,3,2,22,2,0
5839,80000.0,2,1,2,25,-2,0
5840,110000.0,2,2,2,26,0,0
5841,370000.0,1,1,2,30,0,0
5842,50000.0,1,2,2,23,-1,0
5843,10000.0,1,2,2,37,-1,0
5844,180000.0,2,1,2,27,0,0
5845,60000.0,2,2,1,59,4,0
5846,90000.0,2,1,1,43,0,1
5847,120000.0,2,1,1,30,1,0
5848,110000.0,1,1,2,30,0,0
5849,280000.0,2,3,1,61,0,0
5850,200000.0,1,1,2,28,0,0
5851,130000.0,1,2,2,29,0,0
5852,200000.0,2,2,2,28,1,1
5853,50000.0,2,2,2,26,0,1
5854,30000.0,1,3,1,53,0,0
5855,230000.0,2,1,1,30,-1,0
5856,180000.0,2,1,2,31,-1,0
5857,220000.0,1,1,1,40,0,0
5858,50000.0,1,1,2,46,0,0
5859,20000.0,1,1,2,27,1,0
5860,250000.0,2,2,2,40,-1,0
5861,50000.0,1,3,2,41,0,0
5862,180000.0,2,2,2,26,0,0
5863,320000.0,1,2,2,44,-1,0
5864,10000.0,2,3,1,41,-1,1
5865,320000.0,2,1,2,31,-2,0
5866,250000.0,1,2,2,30,0,0
5867,30000.0,1,2,2,24,1,0
5868,260000.0,1,2,2,31,-1,0
5869,130000.0,2,2,1,37,0,0
5870,180000.0,2,1,1,30,0,1
5871,270000.0,2,1,2,27,0,0
5872,80000.0,2,3,2,30,0,0
5873,30000.0,2,1,2,27,-1,0
5874,100000.0,1,3,1,35,2,1
5875,340000.0,2,2,2,33,0,1
5876,210000.0,2,2,1,26,0,0
5877,280000.0,2,1,2,27,-2,0
5878,710000.0,1,2,2,33,-1,0
5879,50000.0,2,2,2,23,0,0
5880,190000.0,1,1,2,35,0,0
5881,400000.0,2,1,2,32,0,0
5882,110000.0,2,3,1,53,-2,0
5883,20000.0,2,2,1,23,2,1
5884,20000.0,2,1,2,25,2,1
5885,20000.0,2,2,1,29,1,0
5886,20000.0,1,2,2,23,1,0
5887,230000.0,2,1,2,43,0,0
5888,180000.0,1,2,1,37,-1,0
5889,280000.0,1,2,1,41,-1,0
5890,510000.0,2,1,2,36,0,0
5891,150000.0,1,2,1,40,0,0
5892,20000.0,1,3,2,26,2,1
5893,110000.0,2,3,1,38,0,0
5894,230000.0,2,1,2,34,-1,1
5895,180000.0,2,1,2,27,0,0
5896,230000.0,2,3,2,36,0,0
5897,370000.0,2,1,2,35,0,0
5898,500000.0,2,1,2,30,-2,0
5899,260000.0,2,2,1,43,1,0
5900,80000.0,1,2,1,53,0,1
5901,140000.0,2,2,2,27,1,0
5902,50000.0,1,1,2,30,0,0
5903,50000.0,2,2,1,45,0,0
5904,80000.0,1,1,2,32,-1,0
5905,150000.0,2,2,2,28,0,1
5906,50000.0,2,2,1,46,0,0
5907,80000.0,1,2,3,39,2,0
5908,140000.0,2,1,1,40,0,0
5909,140000.0,2,1,2,30,0,0
5910,50000.0,2,2,2,24,-1,0
5911,30000.0,2,2,2,24,0,0
5912,230000.0,1,2,2,32,0,1
5913,150000.0,2,2,2,26,0,0
5914,200000.0,2,2,1,53,-1,0
5915,110000.0,2,1,1,41,2,0
5916,150000.0,2,2,1,44,0,0
5917,200000.0,2,3,1,46,-1,1
5918,180000.0,2,3,2,33,1,0
5919,90000.0,2,1,2,29,-1,0
5920,200000.0,2,1,2,30,-1,1
5921,230000.0,2,2,1,45,-1,0
5922,80000.0,1,1,2,29,-1,0
5923,230000.0,2,1,2,33,-1,0
5924,340000.0,2,2,2,31,4,1
5925,290000.0,2,2,1,53,-1,0
5926,60000.0,2,3,1,41,0,0
5927,320000.0,2,1,2,29,0,1
5928,200000.0,2,2,2,25,-2,0
5929,50000.0,2,3,1,54,0,0
5930,50000.0,1,3,2,24,4,1
5931,230000.0,2,2,1,43,0,0
5932,130000.0,2,1,2,29,0,0
5933,80000.0,2,3,1,39,-1,0
5934,120000.0,2,1,2,31,0,0
5935,200000.0,2,2,1,34,0,0
5936,300000.0,1,3,2,34,-1,0
5937,200000.0,2,2,1,36,-1,0
5938,80000.0,2,2,1,46,0,0
5939,80000.0,2,3,2,32,1,0
5940,60000.0,2,1,2,25,0,0
5941,30000.0,2,2,1,30,0,0
5942,300000.0,2,2,1,42,-1,0
5943,100000.0,2,1,1,38,0,0
5944,290000.0,2,1,2,31,0,0
5945,270000.0,1,0,2,39,1,0
5946,70000.0,2,2,2,24,0,1
5947,90000.0,2,2,1,24,-2,0
5948,170000.0,2,1,2,26,0,0
5949,80000.0,2,2,1,36,0,1
5950,100000.0,2,2,1,41,0,0
5951,240000.0,1,1,1,47,-2,0
5952,290000.0,2,1,1,41,-1,0
5953,120000.0,2,1,2,27,1,1
5954,200000.0,1,2,2,26,0,0
5955,20000.0,1,2,2,22,0,0
5956,500000.0,1,1,1,38,-1,0
5957,100000.0,2,2,2,25,0,0
5958,350000.0,1,1,1,55,-1,0
5959,50000.0,2,2,2,24,1,0
5960,340000.0,2,2,1,52,0,0
5961,180000.0,2,2,1,29,0,0
5962,300000.0,2,1,1,54,-1,0
5963,220000.0,2,1,1,32,1,0
5964,80000.0,1,1,2,26,0,0
5965,50000.0,2,2,1,32,0,0
5966,100000.0,1,2,2,26,0,0
5967,200000.0,1,1,2,27,0,0
5968,480000.0,2,1,1,45,-1,0
5969,170000.0,2,2,1,34,0,0
5970,20000.0,2,1,2,25,-1,1
5971,80000.0,1,2,1,28,0,1
5972,80000.0,1,1,2,26,0,1
5973,300000.0,1,2,1,31,1,0
5974,150000.0,1,1,2,29,-1,0
5975,50000.0,2,2,2,24,0,0
5976,50000.0,2,2,1,26,-1,0
5977,100000.0,2,3,2,28,2,0
5978,90000.0,2,2,1,45,-1,0
5979,70000.0,2,1,2,24,1,1
5980,90000.0,2,5,2,23,0,0
5981,400000.0,1,1,1,42,0,0
5982,10000.0,1,2,2,36,0,1
5983,80000.0,1,1,2,27,0,0
5984,70000.0,1,1,2,33,0,0
5985,100000.0,1,3,1,44,2,0
5986,210000.0,2,2,1,33,-1,1
5987,360000.0,2,3,2,39,1,1
5988,280000.0,1,1,1,28,1,0
5989,180000.0,1,1,2,32,0,0
5990,220000.0,1,1,1,45,1,0
5991,200000.0,1,1,2,47,-1,0
5992,130000.0,2,2,2,25,1,0
5993,200000.0,1,2,1,47,-2,0
5994,170000.0,2,1,1,44,-1,0
5995,140000.0,1,1,2,30,0,0
5996,50000.0,2,3,1,54,0,0
5997,200000.0,2,3,2,26,0,0
5998,200000.0,1,3,2,33,0,0
5999,360000.0,2,3,1,36,2,0
6000,50000.0,1,2,1,33,0,0
6001,500000.0,2,1,2,37,-1,0
6002,90000.0,2,2,2,30,0,1
6003,500000.0,1,1,2,36,-1,0
6004,80000.0,2,3,1,33,0,0
6005,230000.0,1,3,1,53,-1,0
6006,120000.0,2,1,2,30,-1,1
6007,190000.0,2,3,1,56,0,0
6008,500000.0,1,2,1,50,0,0
6009,80000.0,2,2,1,42,1,0
6010,450000.0,2,1,2,35,1,0
6011,280000.0,2,1,1,30,1,0
6012,360000.0,2,3,1,47,-2,1
6013,30000.0,2,2,2,21,0,0
6014,50000.0,2,2,1,25,0,1
6015,60000.0,2,2,1,49,1,1
6016,30000.0,2,2,1,28,0,0
6017,20000.0,1,2,1,49,0,1
6018,20000.0,1,3,3,57,1,0
6019,200000.0,1,1,1,43,2,1
6020,100000.0,2,1,2,25,-2,0
6021,300000.0,2,3,1,39,-1,0
6022,210000.0,2,1,2,39,1,0
6023,70000.0,2,3,1,71,0,0
6024,210000.0,2,2,2,29,1,0
6025,440000.0,1,1,1,31,1,1
6026,410000.0,1,1,2,33,-1,0
6027,110000.0,1,1,1,36,0,0
6028,200000.0,2,1,2,36,0,0
6029,180000.0,2,3,1,42,-1,1
6030,150000.0,2,1,1,46,0,0
6031,330000.0,2,1,2,33,1,0
6032,500000.0,2,2,1,41,-1,0
6033,350000.0,2,2,1,35,-2,0
6034,200000.0,2,2,1,36,-1,1
6035,280000.0,1,1,1,45,-1,1
6036,80000.0,2,3,1,39,-1,0
6037,280000.0,2,1,2,29,-1,0
6038,130000.0,2,2,2,23,2,0
6039,160000.0,2,2,1,49,0,0
6040,20000.0,2,2,2,23,2,1
6041,300000.0,2,2,2,32,0,0
6042,100000.0,2,1,2,32,0,0
6043,130000.0,1,2,1,38,-1,0
6044,500000.0,1,1,1,55,2,1
6045,200000.0,2,2,1,27,1,1
6046,360000.0,2,1,2,30,0,0
6047,20000.0,2,2,1,26,1,1
6048,400000.0,1,2,2,29,1,0
6049,200000.0,2,3,1,52,1,0
6050,30000.0,2,5,1,60,0,0
6051,30000.0,1,2,1,58,-1,1
6052,50000.0,1,2,1,55,1,0
6053,230000.0,2,1,1,51,-1,1
6054,210000.0,2,1,1,36,1,1
6055,50000.0,2,1,2,49,2,1
6056,170000.0,2,5,1,33,0,0
6057,230000.0,1,1,1,44,-1,0
6058,230000.0,2,1,2,48,0,0
6059,350000.0,2,1,1,36,0,0
6060,170000.0,2,1,2,36,-1,0
6061,150000.0,2,2,1,36,2,0
6062,90000.0,2,2,1,27,-1,0
6063,320000.0,2,1,2,33,-2,0
6064,120000.0,2,2,2,45,0,0
6065,20000.0,2,3,1,56,2,0
6066,280000.0,2,1,1,41,2,0
6067,90000.0,2,2,2,28,0,0
6068,450000.0,1,1,1,30,0,0
6069,270000.0,1,2,2,27,0,0
6070,80000.0,2,2,1,41,0,0
6071,230000.0,2,2,1,41,0,0
6072,50000.0,2,2,1,30,-1,1
6073,250000.0,1,1,1,48,0,1
6074,220000.0,2,1,2,42,-1,0
6075,30000.0,2,1,1,38,0,0
6076,120000.0,1,2,2,68,2,1
6077,100000.0,2,2,2,26,0,0
6078,150000.0,2,1,2,25,3,1
6079,670000.0,1,1,2,28,0,0
6080,200000.0,1,1,1,36,-1,0
6081,70000.0,2,3,1,47,0,0
6082,50000.0,2,2,1,41,1,0
6083,80000.0,2,2,2,64,2,1
6084,10000.0,1,1,2,23,2,1
6085,140000.0,2,1,1,37,0,1
6086,30000.0,2,2,2,21,0,0
6087,200000.0,1,2,2,36,0,1
6088,90000.0,2,2,2,24,0,1
6089,130000.0,2,2,1,52,1,0
6090,160000.0,2,2,2,26,-1,0
6091,150000.0,2,3,1,58,-2,0
6092,150000.0,2,1,2,34,-2,0
6093,20000.0,1,1,2,24,-1,0
6094,80000.0,2,1,2,26,-1,1
6095,460000.0,1,2,1,31,0,0
6096,60000.0,2,3,1,40,1,1
6097,50000.0,1,2,1,38,0,1
6098,200000.0,2,3,1,35,0,1
6099,60000.0,2,2,1,30,0,0
6100,200000.0,1,1,1,31,-1,0
6101,230000.0,1,1,1,33,0,0
6102,50000.0,1,2,1,38,0,0
6103,60000.0,2,3,2,51,0,0
6104,180000.0,1,2,1,47,-1,1
6105,50000.0,2,2,1,47,0,0
6106,150000.0,1,3,1,62,1,0
6107,140000.0,2,2,1,36,-1,1
6108,120000.0,1,1,1,35,1,1
6109,200000.0,2,1,1,39,0,0
6110,500000.0,1,1,2,31,1,0
6111,120000.0,2,2,1,36,2,1
6112,500000.0,1,1,2,28,-2,0
6113,50000.0,2,3,2,23,0,0
6114,30000.0,2,3,2,51,0,0
6115,240000.0,1,1,1,35,-2,0
6116,170000.0,2,2,1,37,1,0
6117,80000.0,1,1,2,26,1,0
6118,360000.0,1,1,2,29,-1,0
6119,50000.0,2,2,2,24,2,1
6120,70000.0,2,2,1,27,2,1
6121,250000.0,2,2,1,29,2,1
6122,150000.0,2,1,1,39,1,1
6123,100000.0,2,2,1,41,-2,0
6124,360000.0,1,1,2,32,-2,0
6125,30000.0,2,3,1,47,-2,0
6126,490000.0,1,1,1,29,-1,1
6127,180000.0,2,2,1,60,2,1
6128,420000.0,2,1,1,36,-1,0
6129,20000.0,1,1,2,33,2,1
6130,480000.0,1,1,1,47,0,0
6131,350000.0,1,1,2,27,1,0
6132,360000.0,1,2,1,57,1,1
6133,240000.0,2,1,2,27,-2,0
6134,280000.0,2,1,2,30,-1,1
6135,150000.0,2,2,1,39,0,0
6136,320000.0,1,2,2,30,0,0
6137,20000.0,2,2,2,22,-1,1
6138,50000.0,2,3,1,36,0,1
6139,280000.0,1,1,2,33,0,0
6140,450000.0,2,2,1,53,-2,0
6141,260000.0,2,1,2,53,0,0
6142,500000.0,1,1,1,56,0,0
6143,470000.0,1,1,2,35,0,0
6144,150000.0,2,2,2,23,0,0
6145,100000.0,2,3,1,46,0,0
6146,100000.0,1,1,2,38,1,0
6147,220000.0,1,2,2,39,-1,0
6148,300000.0,2,1,2,37,1,0
6149,230000.0,2,1,2,31,-2,0
6150,300000.0,2,3,2,39,1,1
